"","x"
"imaginations",12
"impudence",12
"inconstancy",12
"individuals",12
"laudanum",12
"leaf",12
"left",12
"lights",12
"liveliness",12
"losses",12
"maistre",12
"manuscript",12
"market",12
"marquis",12
"meat",12
"memorandum",12
"modes",12
"offering",12
"one",12
"original",12
"pamphlet",12
"payment",12
"poem",12
"possessions",12
"postoffice",12
"premises",12
"princes",12
"privacy",12
"proceedings",12
"protestations",12
"punch",12
"punctuality",12
"rascal",12
"recommendations",12
"refinement",12
"reformation",12
"refreshment",12
"schoolboy",12
"score",12
"shelter",12
"shops",12
"songs",12
"sorts",12
"souls",12
"sources",12
"spell",12
"stream",12
"suckling",12
"transactions",12
"travellers",12
"twentyfour",12
"urgency",12
"vicarage",12
"vigour",12
"youand",12
"adversity",11
"agency",11
"allowances",11
"alloy",11
"alternative",11
"ambassador",11
"anticipation",11
"artifice",11
"artist",11
"band",11
"banker",11
"behalf",11
"birthnight",11
"bows",11
"bridge",11
"brotherinlaw",11
"bumper",11
"bundle",11
"butter",11
"cabin",11
"calculations",11
"car",11
"chambers",11
"chess",11
"chorus",11
"composition",11
"concerts",11
"concurrence",11
"congratulation",11
"connoisseur",11
"contradiction",11
"courtesy",11
"creation",11
"darkness",11
"decease",11
"deception",11
"decline",11
"delays",11
"dialogue",11
"dinnertime",11
"disagreement",11
"disguise",11
"disinclination",11
"encumbrance",11
"english",11
"estimate",11
"eulogium",11
"fashions",11
"frenchman",11
"gardens",11
"generations",11
"gentlemens",11
"gentlewoman",11
"gentry",11
"glasses",11
"goodbye",11
"greatness",11
"grievances",11
"hereafter",11
"hoop",11
"housemaid",11
"inspection",11
"invalid",11
"jantleman",11
"jeweller",11
"kitty",11
"lase",11
"lie",11
"livery",11
"lodge",11
"matches",11
"mildness",11
"mistresses",11
"moonlight",11
"mountains",11
"muscles",11
"mutton",11
"noises",11
"panegyric",11
"pang",11
"paragraph",11
"particularity",11
"persuasions",11
"pique",11
"playfulness",11
"portraits",11
"possessor",11
"postscript",11
"presentation",11
"profit",11
"prose",11
"proverb",11
"purity",11
"reins",11
"resistance",11
"rivals",11
"rouge",11
"ruling",11
"sanction",11
"sash",11
"scrape",11
"seclusion",11
"seconds",11
"sermon",11
"shell",11
"shrubberies",11
"shylock",11
"silk",11
"sin",11
"sky",11
"softness",11
"sovereign",11
"squire",11
"stock",11
"stomach",11
"store",11
"supplication",11
"tale",11
"theory",11
"theres",11
"tickets",11
"titles",11
"topics",11
"tribe",11
"turkeys",11
"tyrant",11
"universe",11
"usefulness",11
"variation",11
"vehemence",11
"vices",11
"villain",11
"vulgar",11
"waiter",11
"wings",11
"workmen",11
"worlds",11
"wreck",11
"abatement",10
"abbé",10
"absentee",10
"actor",10
"adieus",10
"admittance",10
"advocate",10
"allusions",10
"altar",10
"anothers",10
"anybodys",10
"armchair",10
"attorneys",10
"authors",10
"baby",10
"billiards",10
"bodies",10
"bog",10
"brink",10
"campaign",10
"chariot",10
"chimney",10
"client",10
"climate",10
"cloth",10
"coachmaker",10
"collation",10
"colours",10
"committee",10
"conclusions",10
"condolence",10
"contrivance",10
"crisis",10
"crossexamination",10
"cunning",10
"curtains",10
"dark",10
"daylight",10
"deanery",10
"degradation",10
"demand",10
"descent",10
"details",10
"development",10
"disrespect",10
"dissatisfaction",10
"dissimulation",10
"dockyard",10
"driver",10
"eagle",10
"eating",10
"effusion",10
"embarrassments",10
"eminence",10
"enquiry",10
"equality",10
"executor",10
"expedition",10
"faculties",10
"fatigues",10
"favours",10
"female",10
"foibles",10
"footmen",10
"fraud",10
"games",10
"gentility",10
"gesture",10
"gipsies",10
"gowns",10
"grass",10
"gun",10
"heap",10
"hershe",10
"horn",10
"housemaids",10
"idiot",10
"inattention",10
"inconveniences",10
"incredulity",10
"indelicacy",10
"inferior",10
"intrigues",10
"jail",10
"jauntingcar",10
"jealousies",10
"jews",10
"knoll",10
"lamps",10
"lap",10
"linen",10
"luttridges",10
"mail",10
"mask",10
"memorial",10
"memories",10
"merriment",10
"militia",10
"ministry",10
"murder",10
"nbsp",10
"oaths",10
"obscurity",10
"pass",10
"pay",10
"perverseness",10
"petticoat",10
"poets",10
"prey",10
"proceeding",10
"process",10
"purport",10
"recital",10
"rector",10
"reliance",10
"repair",10
"rogue",10
"rushworth",10
"sacrifices",10
"saloon",10
"scenery",10
"selfcomplacency",10
"selfreproach",10
"series",10
"sickness",10
"sins",10
"smoke",10
"sphere",10
"splendour",10
"stables",10
"stanhope",10
"stars",10
"statesman",10
"staying",10
"strawberries",10
"string",10
"struggles",10
"studies",10
"successor",10
"supply",10
"tact",10
"talks",10
"tear",10
"teathings",10
"temples",10
"tent",10
"termination",10
"thoughtfulness",10
"toast",10
"ton",10
"trunk",10
"trunks",10
"vicinity",10
"volumes",10
"vow",10
"vows",10
"watches",10
"wheels",10
"wickedness",10
"wilderness",10
"willingness",10
"accord",9
"accuracy",9
"acquirements",9
"acts",9
"adventures",9
"ankle",9
"annum",9
"attacks",9
"bailiff",9
"baronets",9
"bear",9
"beard",9
"beggar",9
"belles",9
"belonging",9
"benches",9
"bets",9
"boast",9
"brilliancy",9
"buildings",9
"burning",9
"cap",9
"cardtable",9
"cardtables",9
"channel",9
"cherries",9
"childrens",9
"churchyard",9
"claret",9
"clergy",9
"cloud",9
"college",9
"completion",9
"convent",9
"conveyance",9
"corps",9
"cost",9
"cottages",9
"counties",9
"courtplaister",9
"cow",9
"crawfords",9
"crown",9
"cup",9
"curacy",9
"curse",9
"dancers",9
"dashwoods",9
"dealings",9
"decree",9
"deliberation",9
"despatches",9
"destruction",9
"deuce",9
"differences",9
"ditch",9
"divisions",9
"drawers",9
"effusions",9
"eggs",9
"elevation",9
"embassy",9
"etiquette",9
"everybodys",9
"excursion",9
"experiment",9
"fellowcreatures",9
"fields",9
"flower",9
"foresight",9
"forest",9
"freshness",9
"friendliness",9
"fury",9
"gaieties",9
"gauger",9
"glee",9
"globe",9
"goat",9
"graciousness",9
"grievance",9
"grove",9
"guidance",9
"harbour",9
"heros",9
"herveys",9
"housekeeping",9
"hunting",9
"hysterics",9
"illusion",9
"imitation",9
"impressions",9
"infant",9
"injunction",9
"ink",9
"intermission",9
"intimation",9
"joys",9
"justification",9
"knave",9
"knee",9
"knights",9
"labourers",9
"lead",9
"learning",9
"lessons",9
"lieu",9
"limits",9
"listening",9
"loan",9
"luxuries",9
"maintenance",9
"mansion",9
"marks",9
"mebut",9
"meditation",9
"messages",9
"motto",9
"nod",9
"noon",9
"novice",9
"oak",9
"obedience",9
"opium",9
"oppression",9
"orator",9
"ostentation",9
"parcels",9
"passengers",9
"pathos",9
"pavement",9
"percys",9
"peril",9
"pint",9
"plantations",9
"pockets",9
"pork",9
"posture",9
"pound",9
"prayer",9
"prison",9
"quiet",9
"races",9
"ranks",9
"repentance",9
"resolutions",9
"restraints",9
"review",9
"row",9
"rubber",9
"rumour",9
"saint",9
"sakes",9
"saving",9
"saying",9
"scream",9
"selfdenial",9
"selfpossession",9
"serenity",9
"seriousness",9
"sermons",9
"shall",9
"sheep",9
"sheets",9
"shillings",9
"siri",9
"skeleton",9
"speaker",9
"squires",9
"sufferer",9
"sums",9
"sunshine",9
"surmise",9
"sweep",9
"sword",9
"tales",9
"theyre",9
"thoughtlessness",9
"timber",9
"tobacco",9
"torment",9
"torture",9
"troubles",9
"turning",9
"unconcern",9
"verdict",9
"vestibule",9
"vindication",9
"viscountess",9
"waiting",9
"whiskypunch",9
"wouldnt",9
"wound",9
"youi",9
"abuse",8
"accession",8
"acres",8
"admission",8
"adviser",8
"affability",8
"agonies",8
"agreeableness",8
"alls",8
"alterations",8
"ashes",8
"assemblies",8
"association",8
"atonement",8
"attic",8
"avowal",8
"bachelor",8
"banknotes",8
"barristers",8
"bath",8
"bearer",8
"bedside",8
"beggars",8
"bells",8
"billiardroom",8
"blank",8
"blockhead",8
"blushes",8
"boot",8
"boxes",8
"calendar",8
"calling",8
"calls",8
"candlelight",8
"cart",8
"castles",8
"ceiling",8
"certificate",8
"chicken",8
"comme",8
"commencement",8
"comments",8
"commerce",8
"conception",8
"construction",8
"contentment",8
"contrition",8
"conversations",8
"copies",8
"cotton",8
"counsellor",8
"courtship",8
"cowardice",8
"dancer",8
"daughterinlaw",8
"deari",8
"definition",8
"demonstration",8
"deportment",8
"dessert",8
"detestation",8
"dexterity",8
"dictates",8
"didnt",8
"die",8
"dimensions",8
"diplomacy",8
"disadvantages",8
"discoveries",8
"dominion",8
"dozens",8
"draft",8
"drops",8
"duration",8
"edge",8
"egg",8
"englishwoman",8
"entail",8
"exaggeration",8
"expediency",8
"experiments",8
"fare",8
"femme",8
"fishing",8
"flame",8
"flatterer",8
"flirt",8
"foe",8
"forgery",8
"frost",8
"gaming",8
"gods",8
"goose",8
"grandmothers",8
"grandson",8
"grazing",8
"growth",8
"gruel",8
"habitation",8
"hazards",8
"hedge",8
"homes",8
"hounds",8
"hunters",8
"hypocrite",8
"impartiality",8
"indecision",8
"infancy",8
"infatuation",8
"infection",8
"insignificance",8
"jokes",8
"kilt",8
"lanes",8
"lecture",8
"legacy",8
"lets",8
"limbs",8
"lobby",8
"malady",8
"manoeuvres",8
"maxims",8
"members",8
"memoirs",8
"mercys",8
"metropolis",8
"misrepresentation",8
"mistresss",8
"monsieur",8
"myselfi",8
"mysteries",8
"negotiation",8
"occurrence",8
"petcalf",8
"pheasants",8
"phrases",8
"pinch",8
"plain",8
"politicians",8
"position",8
"potatoes",8
"precaution",8
"precipitation",8
"prepossessions",8
"presentiments",8
"presents",8
"propensity",8
"proposition",8
"quadrille",8
"quietness",8
"ramparts",8
"read",8
"remembrances",8
"resident",8
"reverence",8
"rheumatism",8
"riches",8
"romances",8
"route",8
"sadness",8
"scorn",8
"seals",8
"selfimportance",8
"setting",8
"shades",8
"shore",8
"shot",8
"smallness",8
"solicitors",8
"soup",8
"speculations",8
"stead",8
"stretch",8
"sublime",8
"summit",8
"survey",8
"suspension",8
"sweets",8
"talking",8
"term",8
"thingand",8
"thou",8
"throne",8
"timeand",8
"toil",8
"tongues",8
"torch",8
"total",8
"tradesman",8
"tradesmen",8
"transition",8
"transport",8
"treaty",8
"troops",8
"tumult",8
"variations",8
"waistcoat",8
"wake",8
"wants",8
"warrant",8
"weariness",8
"whims",8
"whist",8
"wigs",8
"advertisement",7
"aggravation",7
"agitations",7
"airing",7
"ambassadors",7
"answering",7
"arabella",7
"asylum",7
"attendant",7
"attendants",7
"auction",7
"baron",7
"barouchelandau",7
"base",7
"baseness",7
"bias",7
"billiardtable",7
"bits",7
"blows",7
"boldness",7
"boundaries",7
"bridegroom",7
"butcher",7
"buzz",7
"captains",7
"cardroom",7
"carpet",7
"cast",7
"catalogue",7
"catastrophe",7
"chains",7
"characteristic",7
"chimneypiece",7
"circuit",7
"circumlocution",7
"clearness",7
"clergymen",7
"coachhouse",7
"coin",7
"coincidence",7
"combination",7
"competence",7
"conquests",7
"conveniences",7
"corpse",7
"counter",7
"cows",7
"criticism",7
"cultivation",7
"customs",7
"damsel",7
"darcys",7
"dealing",7
"dears",7
"delicacies",7
"delusion",7
"derision",7
"destination",7
"devils",7
"disputes",7
"diversion",7
"efficacy",7
"endowments",7
"englishmen",7
"environs",7
"epigram",7
"equipages",7
"eternity",7
"excesses",7
"extremity",7
"fainting",7
"feather",7
"feel",7
"fees",7
"fireplace",7
"fireside",7
"flesh",7
"fond",7
"foreigners",7
"friendships",7
"garret",7
"glad",7
"glare",7
"goddesses",7
"gossip",7
"hackney",7
"halfpenny",7
"hammercloth",7
"hangings",7
"harvest",7
"haughtiness",7
"hay",7
"heirs",7
"himi",7
"hole",7
"holiday",7
"housekeepers",7
"human",7
"ice",7
"imprisonment",7
"inches",7
"incivility",7
"indication",7
"infamy",7
"inflammation",7
"insinuations",7
"intellects",7
"investigation",7
"itit",7
"lad",7
"ladder",7
"landlords",7
"laship",7
"last",7
"liberties",7
"lid",7
"lies",7
"lightning",7
"lip",7
"liquor",7
"littleness",7
"lodging",7
"mademoiselle",7
"magnificence",7
"manager",7
"mantle",7
"marble",7
"matchmaking",7
"medicines",7
"memorials",7
"merest",7
"meyou",7
"midnight",7
"misapprehension",7
"misunderstanding",7
"monster",7
"mortals",7
"movement",7
"movements",7
"myrtle",7
"narrative",7
"neatness",7
"needlework",7
"nowadays",7
"nurserymaid",7
"oats",7
"observance",7
"omission",7
"opposite",7
"ould",7
"paces",7
"pack",7
"pagoda",7
"pale",7
"parishioners",7
"patriotism",7
"peculiarities",7
"performances",7
"perfume",7
"periods",7
"persecution",7
"piety",7
"pin",7
"pit",7
"playhouse",7
"playing",7
"pleasantness",7
"pole",7
"politician",7
"pomp",7
"port",7
"portfolio",7
"postchaise",7
"prices",7
"principals",7
"prints",7
"privations",7
"profligacy",7
"proportions",7
"quiz",7
"rap",7
"rapture",7
"reasonings",7
"recurrence",7
"regularity",7
"relish",7
"replies",7
"revolution",7
"ribbon",7
"riot",7
"rivet",7
"roast",7
"rocks",7
"rudeness",7
"ruins",7
"rushworths",7
"salutation",7
"sameness",7
"say",7
"scent",7
"schoolboys",7
"schoolfellow",7
"schoolroom",7
"screams",7
"seas",7
"seasons",7
"sets",7
"ships",7
"shortness",7
"siege",7
"sights",7
"signal",7
"singer",7
"snuffbox",7
"spectacle",7
"spectator",7
"spots",7
"spy",7
"square",7
"stable",7
"statue",7
"stiffness",7
"stores",7
"strain",7
"subjection",7
"suddenness",7
"suits",7
"superiors",7
"têteàtête",7
"theyd",7
"third",7
"thorpe",7
"threats",7
"threequarters",7
"translation",7
"upstairs",7
"veracity",7
"verdure",7
"villa",7
"volubility",7
"wages",7
"wait",7
"waiters",7
"wateringplace",7
"welli",7
"wing",7
"woe",7
"wounds",7
"writingdesk",7
"abruptness",6
"acclamations",6
"accusations",6
"acuteness",6
"additions",6
"admiral",6
"advance",6
"advances",6
"againand",6
"alertness",6
"alleviation",6
"alphabet",6
"always",6
"amity",6
"ancestors",6
"animals",6
"antagonist",6
"antipathies",6
"anxieties",6
"apricot",6
"armour",6
"arrear",6
"arrest",6
"arrogance",6
"assistant",6
"attainment",6
"attire",6
"avail",6
"background",6
"banishment",6
"bankers",6
"barn",6
"basin",6
"basis",6
"bay",6
"belesprit",6
"bingleys",6
"birdfanciers",6
"bishops",6
"boardingschool",6
"boatmen",6
"bone",6
"bones",6
"breathing",6
"brogue",6
"bursts",6
"cake",6
"candidate",6
"caresses",6
"challenge",6
"chaperon",6
"characteristics",6
"cipher",6
"circulation",6
"citizen",6
"clause",6
"coats",6
"combat",6
"concession",6
"confederacy",6
"confidences",6
"conjuror",6
"conqueror",6
"conversazione",6
"cool",6
"corners",6
"counsels",6
"countenances",6
"countess",6
"crape",6
"cries",6
"critic",6
"critics",6
"cushions",6
"decency",6
"declarations",6
"deeds",6
"defendant",6
"deliverance",6
"demeanour",6
"demonstrations",6
"desertion",6
"desk",6
"desperation",6
"dilapidation",6
"discipline",6
"disclosure",6
"discontents",6
"dismissal",6
"distinctions",6
"dominions",6
"doom",6
"doorway",6
"downs",6
"drawingrooms",6
"dressing",6
"drudgery",6
"duets",6
"dunce",6
"earl",6
"eclat",6
"egotism",6
"elegancies",6
"eligibility",6
"else",6
"emmas",6
"empire",6
"enlargement",6
"epistle",6
"equivalent",6
"esprit",6
"essay",6
"exit",6
"falconers",6
"falling",6
"fan",6
"farce",6
"farmhouse",6
"farms",6
"farmyard",6
"feathers",6
"fee",6
"fires",6
"first",6
"fiveandtwenty",6
"flatter",6
"forgetfulness",6
"frasers",6
"friendi",6
"fulness",6
"fuss",6
"gain",6
"gales",6
"gaze",6
"generality",6
"gestures",6
"glances",6
"goddards",6
"gossoon",6
"greenhouse",6
"guardianship",6
"halfanhour",6
"halldoor",6
"halves",6
"hanging",6
"hardships",6
"heiratlaw",6
"herthat",6
"heyday",6
"hit",6
"holding",6
"homage",6
"homeand",6
"illhealth",6
"illusage",6
"impatient",6
"imperfection",6
"incident",6
"indiscretion",6
"inequality",6
"informer",6
"injuries",6
"inmate",6
"insanity",6
"insipidity",6
"interpretation",6
"intruder",6
"ire",6
"jenningss",6
"jug",6
"kiss",6
"lamentation",6
"lift",6
"logic",6
"loveletters",6
"loveliness",6
"lungs",6
"maidservant",6
"making",6
"mammas",6
"mammoth",6
"manand",6
"married",6
"marriott",6
"mass",6
"massa",6
"materials",6
"meadow",6
"meand",6
"medium",6
"meit",6
"meno",6
"mesne",6
"milk",6
"milliner",6
"millions",6
"mines",6
"miniatures",6
"momenti",6
"monarch",6
"montenero",6
"monument",6
"mood",6
"mortifications",6
"murmurs",6
"muscle",6
"muses",6
"musician",6
"narration",6
"nations",6
"nay",6
"necessaries",6
"nicety",6
"noi",6
"north",6
"nothings",6
"notoriety",6
"nursery",6
"observers",6
"occurrences",6
"offspring",6
"painters",6
"palace",6
"pamphlets",6
"pangs",6
"paroxysm",6
"parson",6
"parsonagehouse",6
"peaches",6
"pedlar",6
"percivals",6
"peu",6
"phoo",6
"physiognomy",6
"pillow",6
"pipe",6
"plague",6
"plantation",6
"plates",6
"player",6
"plot",6
"plumes",6
"porters",6
"posts",6
"pot",6
"pouf",6
"poultry",6
"precision",6
"pretension",6
"privileges",6
"profile",6
"profits",6
"projects",6
"promptitude",6
"publicity",6
"purchasemoney",6
"quack",6
"radiance",6
"rash",6
"realities",6
"red",6
"refuge",6
"regimentals",6
"rejection",6
"repugnance",6
"resolve",6
"restrictions",6
"riding",6
"rivalship",6
"robes",6
"roll",6
"sausages",6
"screen",6
"secretaries",6
"seeing",6
"seizure",6
"selfapprobation",6
"selfconsequence",6
"sensible",6
"settlement",6
"shed",6
"sheriffs",6
"shooting",6
"shrubs",6
"shutters",6
"sittingroom",6
"slaves",6
"sobs",6
"soil",6
"sportsmen",6
"sprightliness",6
"spur",6
"stamp",6
"star",6
"stockings",6
"strangeness",6
"suitableness",6
"suite",6
"supperroom",6
